Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
223291,Toluwanimi Adeola Enoch,MALE,2022-08-24,Technology,Wood Products Engineering,Wood Products Engineering,UTME,ybHwNmoAKCmf,graduated,70,
223500,Opeyemi Akintoyemu Rebecca,FEMALE,2022-08-25,The Social Sciences,Sociology,Sociology,DE,N9tRoXwGZ1mA,terminated,67,
222930,Wariz Adewale Babalola,MALE,2022-08-26,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,UTME,GAZGYHSKzw1q,graduated,57,
223421,Mathew Afolabi Okikiola,MALE,2022-08-27,The Social Sciences,Psychology,Psychology,DE,Izp5hlKwuzFb,terminated,66,
237686,Toyyibah Olapade Omolara,FEMALE,2022-08-28,Arts,Linguistics and african Languages,Linguistics and african Languages,UTME,lb4Fb88VqzxW,graduated,16,
234636,Nathaniel Oyewale Ayokunle,MALE,2022-08-29,Agriculture,Animal Science,Animal Science,DE,jYYS1aWhfXqg,terminated,5,
223864,Chinedu Adegbenro Adewunmi,FEMALE,2022-08-30,Science,Zoology,Zoology,UTME,qNUOoWCgTz8G,graduated,56,
231193,Bolaji Ajayi Anuoluwapo,FEMALE,2022-08-31,Science,Statistics,Statistics,DE,U8ucs9G44IbU,terminated,55,
223656,Damilare Oluwo Samuel,MALE,2022-09-01,Dentistry,Dental Surgery,Dental Surgery,UTME,iJuIe93y2e2l,graduated,28,
236072,Chukwuemeka Cosmas ,MALE,2022-09-02,Pharmacy,Pharmacy,Pharmacy,DE,1rXb9B5HubtE,terminated,38,
238017,Maryam Ibrahim Ajoke,FEMALE,2022-09-03,Science,Botany,Botany,UTME,H6Id9i2SLb2r,graduated,47,
221967,Clinton Aleshinloye Ayomide,MALE,2022-09-04,Pharmacy,Pharmacy,Pharmacy,DE,lKkB66OTlaFm,terminated,38,
220720,Uthman Bashir Opeyemi,MALE,2022-09-05,Basic Medical Sciences,Physiology,Physiology,UTME,MYG79jOTu1AQ,graduated,24,
234675,Oluwatobiloba Kade Daniel,MALE,2022-09-06,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,3GWK4yIPJtAw,terminated,7,
242732,Ayomide Ewulo Opeyemi,FEMALE,2022-09-07,Education,Special Education,Special Education,UTME,9cyqVFXwbdO129,graduated,36,
235315,Boluwatife Joseph Oluwaseun,FEMALE,2022-09-08,Clinical Sciences,Nursing,Nursing,DE,0xX0kaIHn6xt,terminated,25,
232043,AYODEJI OMIDEYI NATHANIEL,MALE,2022-09-09,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,UTME,K5T2eg9FnU7i,graduated,68,
234607,Damilola Abiola Mercy,FEMALE,2022-09-10,Agriculture,Animal Science,Animal Science,DE,hi0ZcNbIHLuw,terminated,5,
244076,Boluwatife Owoyomi Progress,MALE,2022-09-11,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,URTV3Vb2AiH132,graduated,61,
241125,Fidellia Olaiya Jesubasirimi,FEMALE,2022-09-12,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,p02k9lM76YY137,terminated,79,
230086,Jafunmi Durodola Blessing,FEMALE,2022-09-13,Education,Science and Technology Education,Science and Technology Education,UTME,VJjHYzJt1tvv,graduated,72,
219920,Toluwani Olaleye Joshua,MALE,2022-09-14,Education,Human Kinetics,Human Kinetics,DE,oz0oQif8Cidr,terminated,87,
220456,Noah Raji Titilope,MALE,2022-09-15,Arts,Philosophy,Philosophy,UTME,LrkmjexJA38S,graduated,18,
235746,Oreoluwa Oyeniran Marvellous,FEMALE,2022-09-16,Education,Educational Management,Educational Management,DE,7GslvP49GecU,terminated,32,
228826,Lateefat Tunde-Kazeem Opeoluwa,FEMALE,2022-09-17,Arts,European Studies,European Studies,UTME,XCaE6POKcPkC,graduated,14,
214624,Timothy Akanji Oluwaseyi,MALE,2022-09-18,Renewable Natural Resources,Forest Production and Products,Forest Production and Products,DE,vdiWGtL3sM5P,terminated,42,
235103,Dorcas Adeniran Damilola,FEMALE,2022-09-19,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,ko0zc8mu6lLf,graduated,40,
213040,Idris Adeniran Isola,MALE,2022-09-20,Pharmacy,Pharmacy,Pharmacy,DE,hS5gmtQeQ1oT,terminated,38,
222509,Rita Orhiere Osetohanmen,FEMALE,2022-09-21,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,EEAT8I5anRt136,graduated,49,
243093,Peter Oderinde Oluwapelumi,MALE,2022-09-22,Public Health,Environmental Health Science,Environmental Health Science,DE,KJvziSbE008P,terminated,39,
237723,Lekan Ogunsuada Raheem,MALE,2022-09-23,Arts,Theatre Arts,Theatre Arts,UTME,9FBOQRxBDymC,graduated,20,
228831,Azeez Adekunle Akinkunmi,MALE,2022-09-24,Arts,History,History,DE,GCtPyLIAdlZl,terminated,15,
238132,SAMUEL ADELEKE GODWIN,MALE,2022-09-25,Arts,Music,Music,UTME,b3ILXIlrocEb,graduated,17,
236242,Zainab Jimoh Oladunni,FEMALE,2022-09-26,Science,Botany,Botany,DE,PSj0zbxooihY,terminated,47,
238114,Olufunke Ajayi Elizabeth,FEMALE,2022-09-27,Arts,Communication and Language Arts,Communication and Language Arts,UTME,3IdqwRpezLHj,graduated,12,
219949,Sa'Ad Balogun Onaolapo,MALE,2022-09-28,Agriculture,Animal Science,Animal Science,DE,e3MDlJiYMu5e,terminated,5,
229791,Oluwalanumi Ogunji Grace,FEMALE,2022-09-29,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,S1BsEsgm62FU,graduated,71,
220674,Isaac Morakinyo Akinyemi,MALE,2022-09-30,Basic Medical Sciences,BioMedical Laboratory Science,BioMedical Laboratory Science,DE,V1g9BJcHi3ll,terminated,22,
213301,Khashia Azeez Folake,FEMALE,2022-10-01,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,pKyORMJ12wz129,graduated,27,
221582,Abdulbasit Akere Idowu,MALE,2022-10-02,Education,Health Education,Health Education,DE,heiGNtaD4HZR,terminated,88,
234754,Emmanuella Edebhagba Osahan,FEMALE,2022-10-03,Arts,Classical Studies,Classical Studies,UTME,shGZKCghAWIi,graduated,21,
215483,Anthony Enoch Ebubechukwu,MALE,2022-10-04,Technology,Food Technology,Food Technology,DE,2u9vWlN0ABQI,terminated,60,
229771,Faith Ogedengbe Omohnievie,FEMALE,2022-10-05,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,AfcA2cbV2h1R,graduated,71,
235379,Funmilayo Tomola Elizabeth,FEMALE,2022-10-06,Basic Medical Sciences,Physiology,Physiology,DE,BgPUYGUmqJLx,terminated,24,
237660,Emmanuel Ifedayo Damilare,MALE,2022-10-07,Arts,English,English,UTME,FcU3zZN5OI7B,graduated,13,
236713,Abdulbasit Raji Boluwatife,MALE,2022-10-08,Environmental Design and Management,Quantity Surveying,Quantity Surveying,DE,yTWb8OpBZGpA,terminated,94,
231739,Yusuf Salami Adekunle,MALE,2022-10-09,Technology,Wood Products Engineering,Wood Products Engineering,UTME,rp0N2pYG41rH,graduated,70,
235942,Emmanuel Uduak Otu,MALE,2022-10-10,Environmental Design and Management,Estate Management,Estate Management,DE,Za334f1qc1FD,terminated,90,
236342,Emmanuel Ogundele Oladimeji,MALE,2022-10-11,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,qmfOWj2TMcXI,graduated,49,
232072,JUSTINA BONIFACE ONYEKACHI,FEMALE,2022-10-12,Education,Health Education,Health Education,DE,t9AuP3VZEhxM,terminated,88,
231446,Victor Ojibo Oche,MALE,2022-10-13,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,m0FzjnY51fSq,graduated,59,
230939,Christopher Falaki Joshua,MALE,2022-10-14,Science,Geography (Science),Geography (Science),DE,Z14v3uJJevJY,terminated,50,
232096,Testimony Olayiwola Oluwafemi,MALE,2022-10-15,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,OL1oWw6aiSKh,graduated,59,
241425,Janet Urube Aricha,FEMALE,2022-10-16,Arts,History,History,DE,RfAhqiwYN1LU,terminated,15,
223869,Abdulazeez Akinlabi Desoye,MALE,2022-10-17,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,KK39hcTOkfG137,graduated,59,
228913,Raphael Adeyeba Adegoke,MALE,2022-10-18,Arts,Music,Music,DE,MDszpkKqnkPL,terminated,17,
220899,Olajire Salako Oluwagbenga,MALE,2022-10-19,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,1wovGMYvHCmQ,graduated,27,
207411,Joseph Balogun Ayomide,MALE,2022-10-20,Technology,Mechanical Engineering,Mechanical Engineering,DE,JGwMl7s2vuqZ,terminated,62,
236211,Heritage Afolabi Omobola,MALE,2022-10-21,Science,Archaeology and Anthropology (Science),Archaeology and Anthropology (Science),UTME,l4O0dLinc1Op,graduated,80,
231189,Olusegun Adeniran Emmanuel,MALE,2022-10-22,Science,Statistics,Statistics,DE,JAbQPsx26i9g,terminated,55,
230451,Damola Oladiran Omotayo,MALE,2022-10-23,Pharmacy,Pharmacy,Pharmacy,UTME,Bvbal71CBOAC,graduated,38,
228920,Samuel Hundenu Dosu,MALE,2022-10-24,Arts,Music,Music,DE,sRpY3Z4mn7NO,terminated,17,
238283,OLOLADE ADEKOLA OLABISI,FEMALE,2022-10-25,Education,Special Education,Special Education,UTME,3pkU8DM9GEph,graduated,36,
223625,Femi Owolabi John,MALE,2022-10-26,Veterinary Medicine,Veterinary Medicine,Veterinary Medicine,DE,ie9wVH6GKnWW,terminated,68,
230177,Marvellous Okunola Odunlami,MALE,2022-10-27,Education,Special Education,Special Education,UTME,66v8zcCeDVXh,graduated,36,
223655,Monilola Oyeniran Ayomide,FEMALE,2022-10-28,Basic Medical Sciences,Physiology,Physiology,DE,CdzAmStwWoS131,terminated,24,
231584,Emmanuel Adebanjo Babajide,MALE,2022-10-29,Technology,Mechanical Engineering,Mechanical Engineering,UTME,BVI9QuHvBV2V,graduated,62,
237710,Favour Felix Ifeoma,FEMALE,2022-10-30,Arts,Religious Studies,Religious Studies,DE,hsYDmqNK6sPu,terminated,19,
231213,KOLAWOLE KAYODE EMMANUEL,MALE,2022-10-31,Science,Statistics,Statistics,UTME,Ns74xcIf6nmq,graduated,55,
230146,Fawaz Oyebode Akanni,MALE,2022-11-01,Education,Science and Technology Education,Science and Technology Education,DE,SnMzv8PZyBKe,terminated,72,
222374,Deborah Onwuamaeze Chidera,FEMALE,2022-11-02,Science,Botany,Botany,UTME,9nWs3AAR236W,graduated,47,
230147,MUHSINU SURAKAT OLAOSEBIKAN,MALE,2022-11-03,Education,Science and Technology Education,Science and Technology Education,DE,gSVpKebX9Abi,terminated,72,
230516,Abigael Adebayo Fiyinfoluwa,FEMALE,2022-11-04,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,n78UYoKKd06W,graduated,40,
220111,Michael Agunbiade Ife,MALE,2022-11-05,Arts,Theatre Arts,Theatre Arts,DE,HIV0rJSJ9YTb,terminated,20,
228878,Bukola Akintunde Fareedah,FEMALE,2022-11-06,Arts,Linguistics and african Languages,Linguistics and african Languages,UTME,aUX2BabKvPD135,graduated,16,
230635,Kaosara Aremu Adebukola,FEMALE,2022-11-07,Renewable Natural Resources,Forest Production and Products,Forest Production and Products,DE,Es7dvvIvM25a,terminated,42,
229475,Kolawole Otegbade Sulaimon,MALE,2022-11-08,Clinical Sciences,Nursing,Nursing,UTME,ijfudcNGCMKI,graduated,25,
200807,Emmanuel ODERINDE Damilola,MALE,2022-11-09,Renewable Natural Resources,Aquaculture and Fisheries Management,Aquaculture and Fisheries Management,DE,hbG5Us4Z7Ys138,terminated,75,
220842,Morayo Kuyoro Temiloluwa,FEMALE,2022-11-10,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,v0Cy2e3WrSyy,graduated,27,
230641,Ganiyah Kazeem Olajumoke,FEMALE,2022-11-11,Renewable Natural Resources,Forest Production and Products,Forest Production and Products,DE,bPhQs8q9tWeL,terminated,42,
236878,Abraham Odedele Oreofeoluwa,MALE,2022-11-12,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,2YEMfBJZcZAA,graduated,61,
238278,Paul Obaniyi Oluwasina,MALE,2022-11-13,Arts,Philosophy,Philosophy,DE,UGReFfhcoaD137,terminated,18,
219980,Zulqarnain Salaudeen Adesina,MALE,2022-11-14,Agriculture,Animal Science,Animal Science,UTME,1jL0AXYSxN3n,graduated,5,
222375,Priscilla Osungbaro Oluwafeyijimi,FEMALE,2022-11-15,Science,Botany,Botany,DE,MrfvWCBVOa164,terminated,47,
222594,Abdulbasit Osuolale Ayomide,MALE,2022-11-16,Science,Geology,Geology,UTME,D4QGziuiPl0h,graduated,51,
230219,John Ani Godwin,MALE,2022-11-17,Environmental Design and Management,Estate Management,Estate Management,DE,cJnW74Jk9EQb,terminated,90,
223165,Al'Amin Morakinyo Tominsin,MALE,2022-11-18,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,DVQx0F5WKdg132,graduated,61,
231814,Toheeb Usman Adisa,MALE,2022-11-19,The Social Sciences,Political Science,Political Science,DE,TD4xrKljJf211,terminated,65,
236374,Oluwaseun Adegboyega Al-Amin,MALE,2022-11-20,Science,Geology,Geology,UTME,XBZayB1fjOt134,graduated,51,
238081,Timothy Adakah Ebiowei,MALE,2022-11-21,Pharmacy,Pharmacy,Pharmacy,DE,7AiS8e0Z3Biz,terminated,38,
236984,Olayinka Olowokere Lawrence,MALE,2022-11-22,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,VxOfzsE81400,graduated,49,
214978,Oluwaferanmi Ogunyemi Daniel,MALE,2022-11-23,Science,Geology,Geology,DE,EpkyVpN6vYxt,terminated,51,
190036,Abdulhammid Nasirudeen Shola,MALE,2022-11-24,Pharmacy,Pharmacy,Pharmacy,UTME,dBgR9rMw9tWj,graduated,38,
229031,Sodiq Aderibigbe Olamilekan,MALE,2022-11-25,Arts,Theatre Arts,Theatre Arts,DE,S0ASQHFWFNoI,terminated,20,
236856,Alexander Adetayo Ayomide,MALE,2022-11-26,Technology,Industrial and Production Engineering,Industrial and Production Engineering,UTME,BBXhvFCC6WON,graduated,61,
221546,Victoria Ishola Temitope,FEMALE,2022-11-27,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,DE,LMrVMROchg5c,terminated,33,
237601,Ajibola Adeleke Ridwan,MALE,2022-11-28,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,PJY7bB7ebl4v,graduated,79,
222739,Justina Okpari Lydia,FEMALE,2022-11-29,Science,Microbiology,Microbiology,DE,8whU14Jtstlx,terminated,53,
234965,Boluwatife Olaleye Mary,FEMALE,2022-11-30,Arts,Religious Studies,Religious Studies,UTME,4oGqduV2htmK,graduated,19,
214466,Mariam Salami Idowu,FEMALE,2022-12-01,Law,Law,L.L.B. LAW,DE,aCLB5EOlOP200,terminated,37,
237999,Happiness Vincent Blessing,FEMALE,2022-12-02,Education,Educational Management,Educational Management,UTME,ybHwNmoAKCmf,graduated,32,
221271,Esther Agboola Oluwabamise,FEMALE,2022-12-03,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,N9tRoXwGZ1mA,terminated,71,
229536,Taofeek Olaniran Olajide,MALE,2022-12-04,Dentistry,Dental Surgery,Dental Surgery,UTME,GAZGYHSKzw1q,graduated,28,
236945,Moyosore Abugan Israel,MALE,2022-12-05,Technology,Petroleum Engineering,Petroleum Engineering,DE,Izp5hlKwuzFb,terminated,63,
244152,Ofunnami Akande Happiness,FEMALE,2022-12-06,Technology,Petroleum Engineering,Petroleum Engineering,UTME,lb4Fb88VqzxW,graduated,63,
228420,Ridwan Kehinde Opeyemi,MALE,2022-12-07,Agriculture,Animal Science,Animal Science,DE,jYYS1aWhfXqg,terminated,5,
220451,Ifeoluwanimi Omokemi Honour,FEMALE,2022-12-08,Arts,Philosophy,Philosophy,UTME,qNUOoWCgTz8G,graduated,18,
222107,Oyindamola Oluokun Dorcas,FEMALE,2022-12-09,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,DE,U8ucs9G44IbU,terminated,40,
223437,Akinloluwa Babatunde Lawrence,MALE,2022-12-10,The Social Sciences,Psychology,Psychology,UTME,iJuIe93y2e2l,graduated,66,
215638,Fadlurahman Lawal Adebayo,MALE,2022-12-11,Technology,Petroleum Engineering,Petroleum Engineering,DE,1rXb9B5HubtE,terminated,63,
222780,Timileyin Animasaun David,MALE,2022-12-12,Science,Physics,Physics,UTME,H6Id9i2SLb2r,graduated,54,
243826,ADEWALE IDOWU EMMANUEL,MALE,2022-12-13,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,DE,lKkB66OTlaFm,terminated,57,
236166,Abdulrahman Ishola Olalekan,MALE,2022-12-14,Renewable Natural Resources,Social and Environmental Forestry,Social and Environmental Forestry,UTME,MYG79jOTu1AQ,graduated,44,
235573,Ayinla Adewoyin Soliudeen,MALE,2022-12-15,Education,Science and Technology Education,Science and Technology Education,DE,3GWK4yIPJtAw,terminated,72,
228367,Abdul-Afeez Amusat Babalola,MALE,2022-12-16,Agriculture,Agronomy,Agronomy,UTME,9cyqVFXwbdO130,graduated,4,
215363,Oluwabunmi Abatan Peter,MALE,2022-12-17,Technology,Civil Engineering,Civil Engineering,DE,0xX0kaIHn6xt,terminated,58,
236794,Praise Obadaki Ohinoyi,MALE,2022-12-18,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,K5T2eg9FnU7i,graduated,59,
236728,David Ayodele Oluwatosin,MALE,2022-12-19,Technology,Civil Engineering,Civil Engineering,DE,hi0ZcNbIHLuw,terminated,58,
242366,Zainab Ismail Odunola,FEMALE,2022-12-20,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,URTV3Vb2AiH133,graduated,71,
222866,Oyelowo Taiwo Ayomide,MALE,2022-12-21,Science,Statistics,Statistics,DE,p02k9lM76YY138,terminated,55,
222967,Adeiye Olatope Abraham,MALE,2022-12-22,Science,Computer Science,B.SC. (COMPUTER SCIENCE),UTME,VJjHYzJt1tvv,graduated,49,
231542,Samuel Ayodele Pamilerin,MALE,2022-12-23,Technology,Industrial and Production Engineering,Industrial and Production Engineering,DE,oz0oQif8Cidr,terminated,61,
230548,Treasure Ileleji Iruoghene,FEMALE,2022-12-24,Public Health,Human Nutrition and Dietetics,Human Nutrition and Dietetics,UTME,LrkmjexJA38S,graduated,40,
236780,Ukachi Amaike Marvellous,MALE,2022-12-25,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,DE,7GslvP49GecU,terminated,59,
231784,Jesse Lawal Oluwasegun,MALE,2022-12-26,The Social Sciences,Political Science,Political Science,UTME,XCaE6POKcPkC,graduated,65,
213683,Chinenye Ifediniru Stephanie,FEMALE,2022-12-27,The Social Sciences,Sociology,Sociology,DE,vdiWGtL3sM5P,terminated,67,
234759,Tofunmi Onifade Anjolaoluwa,FEMALE,2022-12-28,Arts,Classical Studies,Classical Studies,UTME,ko0zc8mu6lLf,graduated,21,
222972,Damilola Omolare John,MALE,2022-12-29,Science,Statistics,Statistics,DE,hS5gmtQeQ1oT,terminated,55,
237736,Ayomide Oyewole Joseph,MALE,2022-12-30,Basic Medical Sciences,Biochemistry,Biochemistry,UTME,EEAT8I5anRt137,graduated,23,
220362,Zeenat Jamiu Opeyemi,FEMALE,2022-12-31,Arts,Linguistics and african Languages,Linguistics and african Languages,DE,KJvziSbE008P,terminated,16,
237626,Blessing Johnson Oluwadamilola,FEMALE,2023-01-01,Arts,Classical Studies,Classical Studies,UTME,9FBOQRxBDymC,graduated,21,
207243,OPEYEMI AFOLAYAN PRECIOUS,MALE,2023-01-02,Science,Mathematics,Mathematics,DE,GCtPyLIAdlZl,terminated,52,
237651,COMFORT OTOR RUTH,FEMALE,2023-01-03,Arts,Communication and Language Arts,Communication and Language Arts,UTME,b3ILXIlrocEb,graduated,12,
222693,Samuel Owojinrin Odunayo,MALE,2023-01-04,Science,Mathematics,Mathematics,DE,PSj0zbxooihY,terminated,52,
229107,Hassan Ayantunde Ashamu,MALE,2023-01-05,Basic Medical Sciences,Biochemistry,Biochemistry,UTME,3IdqwRpezLHj,graduated,23,
238127,Omowumi Olugbode Aishat,FEMALE,2023-01-06,Arts,History,History,DE,e3MDlJiYMu5e,terminated,15,
236837,Precious Okparaocha Chidinma,FEMALE,2023-01-07,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,UTME,S1BsEsgm62FU,graduated,7,
221556,Bright Ojo Oluwayemi,FEMALE,2023-01-08,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,DE,V1g9BJcHi3ll,terminated,33,
238094,Taiwo Adetola Oluwasemilore,FEMALE,2023-01-09,Science,Zoology,Zoology,UTME,pKyORMJ12wz130,graduated,56,
228687,Stephen Oladeji Ayomide,MALE,2023-01-10,Arts,Communication and Language Arts,Communication and Language Arts,DE,heiGNtaD4HZR,terminated,12,
229494,Theophilus Akintoye Akinyemi,MALE,2023-01-11,Clinical Sciences,Physiotherapy,Physiotherapy,UTME,shGZKCghAWIi,graduated,26,
235550,Olamide Olarinde Omodunni,FEMALE,2023-01-12,Education,Early Childhood and Educational Foundations,Early Childhood and Educational Foundations,DE,2u9vWlN0ABQI,terminated,73,
228750,Oluwaranti Oladipupo Opeyemi,FEMALE,2023-01-13,Arts,English,English,UTME,AfcA2cbV2h1R,graduated,13,
229208,Damilare Adeyemi Olalekan,MALE,2023-01-14,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,BgPUYGUmqJLx,terminated,27,
235694,Gbenga Elutide Micheal,MALE,2023-01-15,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,FcU3zZN5OI7B,graduated,71,
236774,SAMAD AJELEYE AJEWUMI,MALE,2023-01-16,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,DE,yTWb8OpBZGpA,terminated,59,
238284,Janet Ameh Umakani,FEMALE,2023-01-17,Science,Botany,Botany,UTME,rp0N2pYG41rH,graduated,47,
236041,Opeyemi Adegoke Usman,MALE,2023-01-18,Pharmacy,Pharmacy,Pharmacy,DE,Za334f1qc1FD,terminated,38,
205916,Victor IMHALEDO Ayomipo,MALE,2023-01-19,Arts,English,English,UTME,qmfOWj2TMcXI,graduated,13,
241401,Ezekiel Johnson Timileyin,MALE,2023-01-20,Arts,History,History,DE,t9AuP3VZEhxM,terminated,15,
235290,Abimbola Tijani Isaac,MALE,2023-01-21,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,UTME,m0FzjnY51fSq,graduated,27,
236795,Olayinka Ojo Elisha,MALE,2023-01-22,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,DE,Z14v3uJJevJY,terminated,59,
230106,OLUFEMI AINA ABIMBOLA,MALE,2023-01-23,Education,Science and Technology Education,Science and Technology Education,UTME,OL1oWw6aiSKh,graduated,72,
228400,Afeez Adeleke Adejobi,MALE,2023-01-24,Agriculture,Animal Science,Animal Science,DE,RfAhqiwYN1LU,terminated,5,
234969,Ireoluwa Taiwo Peter,MALE,2023-01-25,Arts,Religious Studies,Religious Studies,UTME,KK39hcTOkfG138,graduated,19,
241022,Racheal Omotere Alaba,FEMALE,2023-01-26,Agriculture,Crop Protection and Environmental Biology,Crop Protection and Environmental Biology,DE,MDszpkKqnkPL,terminated,7,
235562,Favour Augustine Oghale,FEMALE,2023-01-27,Education,Science and Technology Education,Science and Technology Education,UTME,1wovGMYvHCmQ,graduated,72,
220246,Joel Sunday ,MALE,2023-01-28,Arts,English,English,DE,JGwMl7s2vuqZ,terminated,13,
215223,Noah Akhigbe Fruitfulness,MALE,2023-01-29,Science,Statistics,Statistics,UTME,l4O0dLinc1Op,graduated,55,
235076,Emmanuel Moronfolu Testimony,MALE,2023-01-30,Dentistry,Dental Surgery,Dental Surgery,DE,JAbQPsx26i9g,terminated,28,
243979,Khalid Raji Dolapo,MALE,2023-01-31,Technology,Electrical and Electronics Engineering,Electrical and Electronics Engineering,UTME,Bvbal71CBOAC,graduated,59,
214913,Eniola Oyekanmi Noheemot,FEMALE,2023-02-01,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,sRpY3Z4mn7NO,suspended,49,
223920,Temitope Olugbode Maryam,FEMALE,2023-02-02,Arts,Communication and Language Arts,Communication and Language Arts,UTME,3pkU8DM9GEph,graduated,12,
236296,Oluwatoye Olayinka Matthew,MALE,2023-02-03,Science,Chemistry,Chemistry,DE,ie9wVH6GKnWW,terminated,48,
241374,Segun Adegbenro Emmanuel,MALE,2023-02-04,Arts,History,History,UTME,66v8zcCeDVXh,graduated,15,
235168,Abdulqayyum Abdulrasaq Ayoola,MALE,2023-02-05,Clinical Sciences,Medicine and Surgery,Medicine and Surgery,DE,CdzAmStwWoS132,terminated,27,
221524,Eti-Eno Aniekan Johnson,MALE,2023-02-06,Education,Counselling and Human Development Studies,Counselling and Human Development Studies,UTME,BVI9QuHvBV2V,graduated,33,
238110,Johnson Amunigun Mercy,MALE,2023-02-07,Agriculture,Soil Resources Management,Soil Resources Management,DE,hsYDmqNK6sPu,terminated,92,
237805,Boluwatife Ogoyemi Eniola,FEMALE,2023-02-08,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,UTME,Ns74xcIf6nmq,graduated,71,
231580,Pius Umoh Idaraobong,MALE,2023-02-09,Technology,Industrial and Production Engineering,Industrial and Production Engineering,DE,SnMzv8PZyBKe,terminated,61,
220619,Peter Jibril Ojo,MALE,2023-02-10,Basic Medical Sciences,Biochemistry,Biochemistry,UTME,9nWs3AAR236W,graduated,23,
238086,Kehinde Adetola Oluwasemilogo,FEMALE,2023-02-11,Science,Botany,Botany,DE,gSVpKebX9Abi,terminated,47,
221600,Oluwatoyin Osungade Omotola,FEMALE,2023-02-12,Education,Health Education,Health Education,UTME,n78UYoKKd06W,graduated,88,
235655,Mujibah Afolabi Opeyemi,FEMALE,2023-02-13,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,HIV0rJSJ9YTb,terminated,71,
238255,Emmaunel Adewole Adewale,MALE,2023-02-14,Environmental Design and Management,Architecture,Architecture,UTME,aUX2BabKvPD136,graduated,76,
228644,OLUWATOSIN ADEOYE DEBORAH,FEMALE,2023-02-15,Arts,Communication and Language Arts,Communication and Language Arts,DE,Es7dvvIvM25a,terminated,12,
241429,Adeola Adeniji Racheal,FEMALE,2023-02-16,Arts,Linguistics and african Languages,Linguistics and african Languages,UTME,ijfudcNGCMKI,graduated,16,
221113,Becky Aziegbe Rebecca,FEMALE,2023-02-17,Education,Adult Education,Adult Education,DE,hbG5Us4Z7Ys139,terminated,31,
243214,PAMILERIN OPESAN OLAJESU,FEMALE,2023-02-18,Renewable Natural Resources,Forest Production and Products,Forest Production and Products,UTME,v0Cy2e3WrSyy,graduated,42,
224041,ADESEWA ADEYEMO DEBORAH,FEMALE,2023-02-19,Education,Arts and Social Sciences Education,Arts and Social Sciences Education,DE,bPhQs8q9tWeL,terminated,71,
220076,Abdulafees Yusuf Babatunde,MALE,2023-02-20,Arts,Arabic and Islamic Studies,Arabic and Islamic Studies,UTME,2YEMfBJZcZAA,graduated,10,
237887,Ajibola Idowu-Praise Caleb,MALE,2023-02-21,Technology,Agricultural and Environmental Engineering,Agricultural and Environmental Engineering,DE,UGReFfhcoaD138,terminated,57,
222018,Victor Oyejide Oluwapelumi,MALE,2023-02-22,Pharmacy,Pharmacy,Pharmacy,UTME,1jL0AXYSxN3n,graduated,38,
