Matric Number,Full Name,gender,date of birth,Faculty,department,programme,mode of entry,utme number,remark,dept_id,prog_id
215153,Marvelous Adegbiji Ayomide,MALE,2025-05-23,Science,Physics,B.SC. (PHYSICS),DE,Izp5hlKwuzFb,terminated,54,89
213245,Sodiq Oladeji Olajide,MALE,2025-05-24,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),UTME,lb4Fb88VqzxW,graduated,22,30
228280,JELEEL ASIMIYU KEHINDE,MALE,2025-05-25,Agriculture,Agricultural Economics,B.Sc. (Agricultural Economics),DE,jYYS1aWhfXqg,terminated,1,1
198124,Emmanuel ALUKO Olagoke,,2025-05-26,Arts,Music,B.A. (MUSIC),UTME,qNUOoWCgTz8G,graduated,17,25
236440,Oluwatoyosi Ajibowo Moyinoluwa,MALE,2025-05-27,Science,Mathematics,B.SC. (MATHEMATICS),DE,U8ucs9G44IbU,terminated,52,87
223666,Daniel Raji Temiloluwa,MALE,2025-05-28,Education,Health Education,Health Education,UTME,iJuIe93y2e2l,graduated,88,128
221115,Victoria Babatunde Adediwura,FEMALE,2025-05-29,Education,Adult Education,B.ED. (ADULT EDUCATION),DE,1rXb9B5HubtE,terminated,31,41
230283,Victor Aneke Chinonso,MALE,2025-05-30,Law,Law,L.L.B. LAW,UTME,H6Id9i2SLb2r,graduated,37,71
244309,Elizabeth Fawunmi Oluwafunke,FEMALE,2025-05-31,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),DE,lKkB66OTlaFm,terminated,66,102
241312,Moses Taiwo Ololade,MALE,2025-06-01,Arts,English,B.A. (ENGLISH),UTME,MYG79jOTu1AQ,graduated,13,16
223228,Praise-God Olaoye Adeboye,MALE,2025-06-02,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),DE,3GWK4yIPJtAw,terminated,62,97
221784,Sheu Qasim Lukumon,MALE,2025-06-03,Environmental Design and Management,Urban and Regional Planning,B.Sc. (Urban and Regional Planning),UTME,9cyqVFXwbdO139,graduated,89,70
236130,Foster Apanisile Mosunmola,FEMALE,2025-06-04,Renewable Natural Resources,Aquaculture and Fisheries Management,B. Fisheries Management,DE,0xX0kaIHn6xt,terminated,75,75
238242,Peniel YakubuPhilip Oghele Oluwayinka,FEMALE,2025-06-05,Arts,History,B.A. (HISTORY),UTME,K5T2eg9FnU7i,graduated,15,22
234738,Muhsin Adetayo Alabi,MALE,2025-06-06,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,hi0ZcNbIHLuw,terminated,79,
230032,Favour Adekola Omotolani,FEMALE,2025-06-07,Education,"Library, Archival and Information Studies",BLIS (Bachelor of Library and Information Studies),UTME,URTV3Vb2AiH142,graduated,35,58
220687,Abdulsamad Abdulazeez Adesina,MALE,2025-06-08,Clinical Sciences,Nursing,B.N.Sc. (Nursing),DE,p02k9lM76YY147,terminated,25,34
220315,Joshua Oludayo Oluwaseun,MALE,2025-06-09,Arts,History,B.A. (HISTORY),UTME,VJjHYzJt1tvv,graduated,15,22
212215,Ibraheem Obakemi Adedeji,MALE,2025-06-10,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),DE,oz0oQif8Cidr,terminated,2,2
223715,Peter Oke ,MALE,2025-06-11,Arts,History,B.A. (HISTORY),UTME,LrkmjexJA38S,graduated,15,22
220524,Abdulrahman Auwal Maikudi,MALE,2025-06-12,Arts,Theatre Arts,B.A. (THEATRE ARTS),DE,7GslvP49GecU,terminated,20,28
237133,Adetayo Tejuosho Fawaz,MALE,2025-06-13,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,XCaE6POKcPkC,graduated,66,102
231927,Oluwatimileyin Kehinde James,MALE,2025-06-14,The Social Sciences,Sociology,B.SC. (SOCIOLOGY),DE,vdiWGtL3sM5P,terminated,67,103
220269,Paul Akinlade Seun,MALE,2025-06-15,Arts,European Studies,B.A. (FRENCH),UTME,ko0zc8mu6lLf,graduated,14,17
243520,Abdullahi Ibikunle Ayomikun,MALE,2025-06-16,Science,Geology,B.SC. (GEOLOGY),DE,hS5gmtQeQ1oT,terminated,51,86
237467,Mayowa Adekola Afeez,MALE,2025-06-17,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,EEAT8I5anRt146,graduated,71,48
234985,Karamat Alaga Oreoluwa,FEMALE,2025-06-18,Arts,Theatre Arts,B.A. (THEATRE ARTS),DE,KJvziSbE008P,terminated,20,28
213332,Abubakar Ibrahim Yinka,MALE,2025-06-19,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,9FBOQRxBDymC,graduated,27,32
228756,Mary Omowale Tunmise,FEMALE,2025-06-20,Arts,English,B.A. (ENGLISH),DE,GCtPyLIAdlZl,terminated,13,16
204699,promise oziegbe ehiremel,MALE,2025-06-21,Agriculture,Animal Science,B.Agric (Animal Science),UTME,b3ILXIlrocEb,graduated,5,5
220411,Comfort Afonja Adebola,FEMALE,2025-06-22,Arts,Philosophy,B.A. (PHILOSOPHY),DE,PSj0zbxooihY,terminated,18,26
220731,Timothy Ithenumah Oshone,MALE,2025-06-23,Basic Medical Sciences,Physiology,B.SC. (PHYSIOLOGY),UTME,3IdqwRpezLHj,graduated,24,31
213572,Oluwafemi Yusuf Jacob,MALE,2025-06-24,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,DE,e3MDlJiYMu5e,terminated,26,36
237884,Abdul-Awwal Oladele Olufemi,MALE,2025-06-25,Education,Human Kinetics,Human Kinetics,UTME,S1BsEsgm62FU,graduated,87,127
220203,Promisetishi Ali ,FEMALE,2025-06-26,Arts,English,B.A. (ENGLISH),DE,V1g9BJcHi3ll,terminated,13,16
231063,Afolabi Oyekanmi Abdulafeez,MALE,2025-06-27,Science,Mathematics,B.SC. (MATHEMATICS),UTME,pKyORMJ12wz139,graduated,52,87
230617,Wisdom Orie Emenike,MALE,2025-06-28,Renewable Natural Resources,Aquaculture and Fisheries Management,B. Fisheries Management,DE,heiGNtaD4HZR,terminated,75,75
234795,Joshua Oyetoro Opemipo,MALE,2025-06-29,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),UTME,shGZKCghAWIi,graduated,12,15
229491,Mueez Akanji Opeyemi,MALE,2025-06-30,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,DE,2u9vWlN0ABQI,terminated,26,36
221902,Ayomide Oluwole Joy,MALE,2025-07-01,Law,Law,L.L.B. LAW,UTME,AfcA2cbV2h1R,graduated,37,71
221339,Oluwatosin Awolaja Oluwatoyin,FEMALE,2025-07-02,Education,Arts and Social Sciences Education,B.ED (Geography),DE,BgPUYGUmqJLx,terminated,71,48
222090,Favour Obi Uchechukwu,FEMALE,2025-07-03,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),UTME,FcU3zZN5OI7B,graduated,40,74
220789,Lukman Akingbade Opeyemi,MALE,2025-07-04,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,yTWb8OpBZGpA,terminated,27,32
237802,Precious Idowu Oluwatoyin,FEMALE,2025-07-05,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,rp0N2pYG41rH,graduated,71,48
207925,OBIAJULU MEGAFU CHARLES,MALE,2025-07-06,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,Za334f1qc1FD,terminated,68,104
235745,Oluwafeyikemi Owoseni Dorcas,FEMALE,2025-07-07,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),UTME,qmfOWj2TMcXI,graduated,32,54
220829,Ifeanyi Ijezie Collins,MALE,2025-07-08,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,t9AuP3VZEhxM,terminated,27,32
213404,Kehinde Tomomewo David,MALE,2025-07-09,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,m0FzjnY51fSq,graduated,27,32
199748,Oladeji AWOLOWO Olawale,MALE,2025-07-10,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,Z14v3uJJevJY,suspended,49,84
212255,Mubarak Alimi Gbolagade,MALE,2025-07-11,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,OL1oWw6aiSKh,graduated,27,32
207437,Gaius Oluwole Ayokunle,MALE,2025-07-12,Science,Computer Science,B.SC. (COMPUTER SCIENCE),DE,RfAhqiwYN1LU,suspended,49,84
234558,BALIKIS BALOGUN IREBAMI,FEMALE,2025-07-13,Agriculture,Agricultural Extension and Rural Development,B.Agric (Agricultural Extension and Rural Development),UTME,KK39hcTOkfG147,graduated,2,2
235258,Precious Ojo Ayomide,MALE,2025-07-14,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,MDszpkKqnkPL,terminated,27,32
222100,Promise Ojo Favour,FEMALE,2025-07-15,Public Health,Human Nutrition and Dietetics,B.SC. (HUMAN NUTRITION),UTME,1wovGMYvHCmQ,graduated,40,74
220616,Andrew Idakwo Idakwo,MALE,2025-07-16,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,JGwMl7s2vuqZ,terminated,23,29
235259,Oyeyinka Ojora Abduljamiu,MALE,2025-07-17,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,l4O0dLinc1Op,graduated,27,32
232049,Nathanael Owolabi Ayodeji,MALE,2025-07-18,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,JAbQPsx26i9g,terminated,68,104
234853,Augusta Onodjae Temitope,FEMALE,2025-07-19,Arts,European Studies,B.A. (FRENCH),UTME,Bvbal71CBOAC,graduated,14,17
220580,Ayoola Abidoye Festus,MALE,2025-07-20,Basic Medical Sciences,Biochemistry,B.SC. (BIOCHEMISTRY),DE,sRpY3Z4mn7NO,terminated,23,29
236810,MARY ADEBOLA OLAMIDE,FEMALE,2025-07-21,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),UTME,3pkU8DM9GEph,graduated,60,95
223383,Damilare John Daniel,MALE,2025-07-22,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,ie9wVH6GKnWW,terminated,65,101
234620,Tenderness Dunapo Toluwanimi,FEMALE,2025-07-23,Agriculture,Animal Science,B.Agric (Animal Science),UTME,66v8zcCeDVXh,graduated,5,5
223442,Ngozi Ejele Patience,FEMALE,2025-07-24,Environmental Design and Management,Architecture,B.Sc. (Architecture ),DE,CdzAmStwWoS141,terminated,76,68
205011,BABATUNDE AINA EZEKIEL,MALE,2025-07-25,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,BVI9QuHvBV2V,graduated,27,32
220460,Paul Adebisi Oyewale,MALE,2025-07-26,Arts,Religious Studies,B.A. (RELIGIOUS STUDIES),DE,hsYDmqNK6sPu,terminated,19,27
231974,Adeleke Ademakinwa Paul,MALE,2025-07-27,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),UTME,Ns74xcIf6nmq,graduated,68,104
232026,Gbemisola Ojo Mercy,FEMALE,2025-07-28,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,SnMzv8PZyBKe,terminated,68,104
238262,Harvester Daniel Oluwamumibori,MALE,2025-07-29,Science,Mathematics,B.SC. (MATHEMATICS),UTME,9nWs3AAR236W,graduated,52,87
222202,Oyindamola Oluwaseun Olatundun,FEMALE,2025-07-30,Renewable Natural Resources,Forest Production and Products,B.Sc. (Forest Production and Products),DE,gSVpKebX9Abi,terminated,42,76
240990,Oluwafiirefunmi Oyelola Perpetual,FEMALE,2025-07-31,Agriculture,Crop and Horticultural Sciences,B.Sc(Crop and Horticultural Sciences),UTME,n78UYoKKd06W,graduated,91,111
221539,Sylvester Fredrick Chimuanya,MALE,2025-08-01,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),DE,HIV0rJSJ9YTb,terminated,33,55
231597,Johnson Ajayi Makanjuola,MALE,2025-08-02,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),UTME,aUX2BabKvPD145,graduated,62,97
230165,Mutiat Famakinwa Oluwafikayomi,FEMALE,2025-08-03,Education,Special Education,B.ED. (SPECIAL EDUCATION),DE,Es7dvvIvM25a,terminated,36,63
212336,Kelvin Omachonu Ojonugwa,MALE,2025-08-04,Agriculture,Animal Science,B.Agric (Animal Science),UTME,ijfudcNGCMKI,graduated,5,5
223005,Hammed Ige Olaide,MALE,2025-08-05,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),DE,hbG5Us4Z7Ys148,terminated,58,93
231289,Victor Alayande Oluwamayowa,MALE,2025-08-06,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,v0Cy2e3WrSyy,graduated,57,92
222421,Abigael Ogunjobi Oluwabukunmi,FEMALE,2025-08-07,Science,Chemistry,B.SC. (CHEMISTRY),DE,bPhQs8q9tWeL,terminated,48,82
221338,Oladimeji Atanda ,MALE,2025-08-08,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,2YEMfBJZcZAA,graduated,71,48
223758,Chima Nwa ,MALE,2025-08-09,Renewable Natural Resources,Aquaculture and Fisheries Management,B. Fisheries Management,DE,UGReFfhcoaD147,terminated,75,75
222242,Joshua Okhiria Ayomide,MALE,2025-08-10,Renewable Natural Resources,Social and Environmental Forestry,B.Sc. (Social & Environmental Forestry),UTME,1jL0AXYSxN3n,graduated,44,77
223624,Ridwan Osungbade Oluade,MALE,2025-08-11,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,MrfvWCBVOa174,terminated,68,104
237972,Idris Adekanbi Olayemi,MALE,2025-08-12,Arts,Music,B.A. (MUSIC),UTME,D4QGziuiPl0h,graduated,17,25
215615,Fidelis Adetoro Akorede,MALE,2025-08-13,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),DE,cJnW74Jk9EQb,terminated,63,98
212155,Oluwatobi Ibosiola Abraham,MALE,2025-08-14,Agriculture,Agricultural Economics,B.Sc. (Agricultural Economics),UTME,DVQx0F5WKdg142,graduated,1,1
213355,Henry Nejo Ogooluwa,MALE,2025-08-15,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,TD4xrKljJf221,terminated,27,32
231555,Samuel Ogunbambi Promise,MALE,2025-08-16,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),UTME,XBZayB1fjOt144,graduated,61,96
244056,Oluwasegun Matiluko Oluwatobiloba,MALE,2025-08-17,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,7AiS8e0Z3Biz,terminated,61,96
244264,Samuel Oladimeji Olusegun,MALE,2025-08-18,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),UTME,VxOfzsE81410,graduated,65,101
221246,Glory Adegeebo Victoria,FEMALE,2025-08-19,Education,Arts and Social Sciences Education,B.ED (Geography),DE,EpkyVpN6vYxt,terminated,71,48
231633,Olaide Oloruntola Daniel,MALE,2025-08-20,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),UTME,dBgR9rMw9tWj,graduated,62,97
221921,Aliru Suleiman Onuche,MALE,2025-08-21,Law,Law,L.L.B. LAW,DE,S0ASQHFWFNoI,terminated,37,71
229925,Samuel Adekunle Oluwatimileyin,MALE,2025-08-22,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),UTME,BBXhvFCC6WON,graduated,33,55
236396_old_3426,Precious Oladokun Oluwatobi,FEMALE,2025-08-23,Science,Geology,B.SC. (GEOLOGY),DE,LMrVMROchg5c,terminated,51,86
215643,Mudiaga Omene Temitayo,MALE,2025-08-24,Technology,Petroleum Engineering,B.SC. (PETROLEUM ENGINEERING),UTME,PJY7bB7ebl4v,graduated,63,98
234742,Precious Mojereola Oluwaseun,FEMALE,2025-08-25,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),DE,8whU14Jtstlx,terminated,79,
214655,Temilayo Akintomide Ooreoluwayinka,FEMALE,2025-08-26,Renewable Natural Resources,Social and Environmental Forestry,B.Sc. (Social & Environmental Forestry),UTME,4oGqduV2htmK,graduated,44,77
220971,Joseph Ekundayo Oladayo,MALE,2025-08-27,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,DE,aCLB5EOlOP210,terminated,26,36
222618,Kehinde Fashola Opeyemi,FEMALE,2025-08-28,Science,Chemistry,B.SC. (CHEMISTRY),UTME,ybHwNmoAKCmf,graduated,48,82
231749,Lateef Abiade Sulaimon,MALE,2025-08-29,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,N9tRoXwGZ1mA,terminated,65,101
237097,Moses Awoyemi Fiyinfoluwa,MALE,2025-08-30,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,GAZGYHSKzw1q,graduated,66,102
215518,Christian Ajibodu Oluwafemi,MALE,2025-08-31,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,Izp5hlKwuzFb,terminated,61,96
237896,Nurudeen Ismail Olusegun,MALE,2025-09-01,Technology,Civil Engineering,B.SC. (CIVIL ENGINEERING),UTME,lb4Fb88VqzxW,graduated,58,93
229212,Tolulope Ajayi Gideon,MALE,2025-09-02,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),DE,jYYS1aWhfXqg,terminated,27,32
237564,Shukurat Waliu Adunni,FEMALE,2025-09-03,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),UTME,qNUOoWCgTz8G,graduated,60,95
231013,Oluwasanjo Akano Samuel,MALE,2025-09-04,Science,Mathematics,B.SC. (MATHEMATICS),DE,U8ucs9G44IbU,terminated,52,87
229976,Oluwadamilola Taiwo Dorcas,FEMALE,2025-09-05,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),UTME,iJuIe93y2e2l,graduated,33,55
222905,Emmanuel Oladipupo Jesudara,MALE,2025-09-06,Science,Zoology,B.SC. (ZOOLOGY),DE,1rXb9B5HubtE,terminated,56,91
241166,Fatimah Ilesanmi Amoke,FEMALE,2025-09-07,Arts,Classical Studies,B.A. CLASSICS (combined),UTME,H6Id9i2SLb2r,graduated,21,13
229430,Oluwafunmilayo Adewumi Aderonke,FEMALE,2025-09-08,Clinical Sciences,Nursing,B.N.Sc. (Nursing),DE,lKkB66OTlaFm,terminated,25,34
237879,Iyanuoluwa Alawoya Emmanuel,MALE,2025-09-09,Science,Microbiology,B.SC. (MICROBIOLOGY),UTME,MYG79jOTu1AQ,graduated,53,88
219805,Innocent Ananomo Oshopekhai,MALE,2025-09-10,Agriculture,Agricultural Economics,B.Sc. (Agricultural Economics),DE,3GWK4yIPJtAw,terminated,1,1
215341,Oluwadamilare Lawal Emmanuel,MALE,2025-09-11,Technology,Agricultural and Environmental Engineering,B.SC. (AGRIC. ENGINEERING),UTME,9cyqVFXwbdO140,graduated,57,92
231472,Olamilekan Aleshinloye Oluwatosin,MALE,2025-09-12,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,0xX0kaIHn6xt,terminated,60,95
234877,Olorunjuwonlo Onifade Adedayo,MALE,2025-09-13,Arts,History,B.A. (HISTORY),UTME,K5T2eg9FnU7i,graduated,15,22
221263,Precious Olawole Olawumi,FEMALE,2025-09-14,Education,Arts and Social Sciences Education,B.ED (Geography),DE,hi0ZcNbIHLuw,terminated,71,48
220038,Ayomide Adelabu Cecilia,FEMALE,2025-09-15,Arts,Archaeology and Anthropology (Arts),Archaeology and Anthropology (Arts),UTME,URTV3Vb2AiH143,graduated,79,
223562,Anas Adelopo Damilola,MALE,2025-09-16,Veterinary Medicine,Veterinary Medicine,DVM (VETERINARY MEDICINE),DE,p02k9lM76YY148,terminated,68,104
215584,Godswill Igwe Nmesoma,MALE,2025-09-17,Technology,Mechanical Engineering,B.SC. (MECHANICAL ENGINEERING),UTME,VJjHYzJt1tvv,graduated,62,97
220684,Ajibola Oni Solomon,MALE,2025-09-18,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),DE,oz0oQif8Cidr,terminated,22,30
222570,Ebenezer Jatto Olabanji,MALE,2025-09-19,Science,Geology,B.SC. (GEOLOGY),UTME,LrkmjexJA38S,graduated,51,86
237390,Joshua Obajinmi Abiodun,MALE,2025-09-20,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,7GslvP49GecU,terminated,38,72
221267,Elizabeth Oyelakin Iwamimo,FEMALE,2025-09-21,Education,Arts and Social Sciences Education,B.ED (Geography),UTME,XCaE6POKcPkC,graduated,71,48
223724,Jomiloju Olunloyo Promise,FEMALE,2025-09-22,Arts,Philosophy,B.A. (PHILOSOPHY),DE,vdiWGtL3sM5P,terminated,18,26
229634,Emmanuelia Amuta Kenechi,FEMALE,2025-09-23,Education,Adult Education,B.ED. (ADULT EDUCATION),UTME,ko0zc8mu6lLf,graduated,31,41
222904,Favour Oladejo Ajoke,FEMALE,2025-09-24,Clinical Sciences,Nursing,B.N.Sc. (Nursing),DE,hS5gmtQeQ1oT,terminated,25,34
221896,Omololu Ologundudu Abraham,MALE,2025-09-25,Law,Law,L.L.B. LAW,UTME,EEAT8I5anRt147,graduated,37,71
230752,Abdul Mahmud Quddus,MALE,2025-09-26,Science,Botany,B.SC. (BOTANY),DE,KJvziSbE008P,terminated,47,81
235075,Esther Iyama Favour,FEMALE,2025-09-27,Dentistry,Dental Surgery,B.D.S. (Clinicals),UTME,9FBOQRxBDymC,graduated,28,38
223081,Hannah Adebisi Adepeju,FEMALE,2025-09-28,Technology,Food Technology,B.SC. (FOOD TECHNOLOGY),DE,GCtPyLIAdlZl,terminated,60,95
237936,Monday Oluwafemi Segun,MALE,2025-09-29,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),UTME,b3ILXIlrocEb,graduated,65,101
221460,Adeola Adewoyin Christiana,FEMALE,2025-09-30,Education,Educational Management,B.ED. (EDUCATIONAL MANAGEMENT),DE,PSj0zbxooihY,terminated,32,54
221559,Rachael Oladejo Omolola,FEMALE,2025-10-01,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),UTME,3IdqwRpezLHj,graduated,33,55
241343,Ikmat Isiak Olasumbo,FEMALE,2025-10-02,Arts,European Studies,B.A. (FRENCH),DE,e3MDlJiYMu5e,terminated,14,17
229958,Benjamin Oladeji Oluwole,MALE,2025-10-03,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),UTME,S1BsEsgm62FU,graduated,33,55
230430,David Matanmi Oluwadamilare,MALE,2025-10-04,Pharmacy,Pharmacy,B.PHARM (PHARMACY),DE,V1g9BJcHi3ll,terminated,38,72
234846,Shammah Abraham Temitayo,FEMALE,2025-10-05,Arts,European Studies,B.A. (FRENCH),UTME,pKyORMJ12wz140,graduated,14,17
229511,Sodiq Oyawale Adekunle,MALE,2025-10-06,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,DE,heiGNtaD4HZR,terminated,26,36
222539,Oluwatobiloba Adedayo Emmanuel,MALE,2025-10-07,Science,Geology,B.SC. (GEOLOGY),UTME,shGZKCghAWIi,graduated,51,86
237366,Malik Waheed Opeyemi,MALE,2025-10-08,Arts,Linguistics and african Languages,B.A. (LINGUISTICS),DE,2u9vWlN0ABQI,terminated,16,23
241162,Faidat Asolo Oluwafunmilola,FEMALE,2025-10-09,Arts,Classical Studies,B.A. CLASSICS (combined),UTME,AfcA2cbV2h1R,graduated,21,13
222717,Jesutofunmi Alabi Enitan,FEMALE,2025-10-10,Science,Microbiology,B.SC. (MICROBIOLOGY),DE,BgPUYGUmqJLx,terminated,53,88
221242,Aanuoluwapo Shadrack ,FEMALE,2025-10-11,Education,Science and Technology Education,Science and Technology Education,UTME,FcU3zZN5OI7B,graduated,72,126
223695,Omobobola Akande James,MALE,2025-10-12,The Social Sciences,Political Science,B.SC. (POLITICAL SCIENCE),DE,yTWb8OpBZGpA,terminated,65,101
223467,Toluwani Ojo Matthew,MALE,2025-10-13,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,rp0N2pYG41rH,graduated,66,102
237018,Emmanuel Okusanya Oluwaferanmi,MALE,2025-10-14,Technology,Wood Products Engineering,B.SC. (WOOD PRODUCTS ENGINEERING),DE,Za334f1qc1FD,terminated,70,99
222215,Saheed Adediran Olaitan,MALE,2025-10-15,Renewable Natural Resources,Social and Environmental Forestry,B.Sc. (Social & Environmental Forestry),UTME,qmfOWj2TMcXI,graduated,44,77
235801,Desire Babalola Oche,MALE,2025-10-16,Education,Health Education,Health Education,DE,t9AuP3VZEhxM,terminated,88,128
221661,Oluchi Ogbonda Olaide,FEMALE,2025-10-17,Education,"Library, Archival and Information Studies",BLIS (Bachelor of Library and Information Studies),UTME,m0FzjnY51fSq,graduated,35,58
237912,Nurudeen Jimoh Gbolahan,MALE,2025-10-18,Technology,Industrial and Production Engineering,B.SC. (INDUSTRIAL ENGINEERING),DE,Z14v3uJJevJY,terminated,61,96
235178,Israel Adegbite Oluwaseyi,MALE,2025-10-19,Clinical Sciences,Medicine and Surgery,M.B.B.S (Clinicals),UTME,OL1oWw6aiSKh,graduated,27,32
220678,Samuel Oladele Oluwapelumi,MALE,2025-10-20,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),DE,RfAhqiwYN1LU,terminated,22,30
229493,Zainab Akintayo Motunrayo,FEMALE,2025-10-21,Clinical Sciences,Physiotherapy,B.Physiotherapy Clinicals,UTME,KK39hcTOkfG148,graduated,26,36
220686,Oluwasegun Osinowo Michael,MALE,2025-10-22,Basic Medical Sciences,BioMedical Laboratory Science,B. (MLS),DE,MDszpkKqnkPL,terminated,22,30
228558,Tohiru Ayede ,MALE,2025-10-23,Arts,Arabic and Islamic Studies,B.A. (ARABIC & ISLAMIC STUDIES,UTME,1wovGMYvHCmQ,graduated,10,9
228668,Samuel Ige Boluwatife,MALE,2025-10-24,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),DE,JGwMl7s2vuqZ,terminated,12,15
230618,Joy Oseni Oyinkansola,FEMALE,2025-10-25,Renewable Natural Resources,Aquaculture and Fisheries Management,B. Fisheries Management,UTME,l4O0dLinc1Op,graduated,75,75
236505,Oluwatimilehin Dada Esther,FEMALE,2025-10-26,Science,Microbiology,B.SC. (MICROBIOLOGY),DE,JAbQPsx26i9g,terminated,53,88
237584,Rejoice Uzor Chukwudiogo,FEMALE,2025-10-27,The Social Sciences,Psychology,B.SC. (PSYCHOLOGY),UTME,Bvbal71CBOAC,graduated,66,102
223895,Oluwafisayo Davies Goodness,FEMALE,2025-10-28,Arts,Philosophy,B.A. (PHILOSOPHY),DE,sRpY3Z4mn7NO,terminated,18,26
228540,Bushrah Ayodele Opeyemi,FEMALE,2025-10-29,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),UTME,3pkU8DM9GEph,graduated,12,15
221866,Favour Moseri Ifenchor,MALE,2025-10-30,Law,Law,L.L.B. LAW,DE,ie9wVH6GKnWW,terminated,37,71
228639,Ezekiel Adekanmbi Ayomide,MALE,2025-10-31,Arts,Communication and Language Arts,B.A. (COMM. & LANG. ARTS),UTME,66v8zcCeDVXh,graduated,12,15
219881,Esther Philips Oluwadarasimi,FEMALE,2025-11-01,Education,Special Education,B.ED. (SPECIAL EDUCATION),DE,CdzAmStwWoS142,terminated,36,63
229966,Oreoluwa Omoniyi Mercy,FEMALE,2025-11-02,Education,Counselling and Human Development Studies,B.ED. (Counselling and Human Development Studies),UTME,BVI9QuHvBV2V,graduated,33,55
221881,Oluwatofunmi Ojo Elizabeth,FEMALE,2025-11-03,Law,Law,L.L.B. LAW,DE,hsYDmqNK6sPu,terminated,37,71
